^PLATFORM = GPL5
!Platform_title = Dmel.testis.1.0
!Platform_geo_accession = GPL5
!Platform_status = Public on Oct 08 2000
!Platform_submission_date = Oct 03 2000
!Platform_last_update_date = Oct 28 2005
!Platform_technology = spotted DNA/cDNA
!Platform_distribution = non-commercial
!Platform_organism = Drosophila melanogaster
!Platform_taxid = 7227
!Platform_description = The array was assembled using 1,681 testes ESTs, representing 1,527 Drosophila melanogaster EST sequences and 144 anonymous clones from the bs collection (CLONE_ID).
!Platform_description = An aliquot of the same DNA preparation used in the sequencing reactions (GB_ACC), diluted 2/50 in TE, provided material for the PCRs.
!Platform_description = Inserts were PCR amplified (1X PCR buffer [Life Technologies], 1.5 mM MgCl2, 0.2 mM dNTPs, 1 µM T7 22-mer primer, 1 µM T3 20-mer primer, 2 µl of plasmid DNA dilution [approximately 10 ng], 0.035 U/µl recombinant Taq DNA polymerase [Life Technologies], in a volume of 100 µl, cycled 94C 2 min, 30X[94 C 0.5 min, 55 C 0.5 min, 2.5 min 72 C], 10 min 72 C in a PTC-225 DNA Engine Tetrad [MJ Research]), and successful amplification was confirmed by agarose gel electrophoresis (PCR-QC:  passed = product present, failed = no product).
!Platform_description = Samples of approximately 5 nl of 250 µg/ml DNA, in 0.1 N NaOH were printed in 300 µm spots in subarrays (SUB-ARRAY) of 12 x 12 clones (ROW and COLUMN indicated) at 665 µm spacing on Supercharge nytran membranes (Schleicher & Schuell) using a GMS 417 arrayer (Genetic Microsystems).
!Platform_description = Subarrays were printed in duplicate (DUPLICATE a or b).
!Platform_description = Printing was validated (SPOT_QC) by hybridization of one array with the short vector sequence common to all amplicons (pBluescript SK, 626-791 bp).
!Platform_description = SPOT_QC values are hybridization intensity.  BEST-HIT and associated E value for ESTs aligned with the nr database are given.
!Platform_description = Keywords = germline sex testis, membrane, filter
!Platform_pubmed_id = 11116097
!Platform_contributor = B,,Oliver
!Platform_contributor = J,,Andrews
!Platform_contributor = G,G,Bouffard
!Platform_contributor = C,,Cheadle
!Platform_contributor = J,,Lu
!Platform_contributor = K,G,Becker
!Platform_contact_name = Brian,,Oliver
!Platform_contact_email = briano@helix.nih.gov
!Platform_contact_phone = 301-496-5495
!Platform_contact_laboratory = Developmental Genomics
!Platform_contact_department = LCDB
!Platform_contact_institute = NIDDK, NIH
!Platform_contact_address = 50 South Drive
!Platform_contact_city = Bethesda
!Platform_contact_state = MD
!Platform_contact_zip/postal_code = 20892
!Platform_contact_country = USA
!Platform_sample_id = GSM3
!Platform_sample_id = GSM4
!Platform_sample_id = GSM5
!Platform_sample_id = GSM6
!Platform_sample_id = GSM7
!Platform_sample_id = GSM8
!Platform_sample_id = GSM9
!Platform_sample_id = GSM10
!Platform_series_id = GSE462
!Platform_data_row_count = 3456
#ID = 
#GB_ACC = GenBank accession number LINK_PRE:"http://www.ncbi.nlm.nih.gov/nuccore/?term="
#BSCC_ID = bs collection clone identifier
#CLONE_ID = Flybase identifier LINK_PRE:"http://flybase.bio.indiana.edu/.bin/fbidq.html?"
#SUB-ARRAY = sub-array number
#DUPLICATE = dupilcate number
#ROW = row number
#COLUMN = column number
#PCR_QC = PCR quality control
#SPOT_ID = spot identifier
#BEST_HIT = BLAST best hit against nr database
#E_VAL = E value of best hit
#SPOT_QC = spot quality control
!platform_table_begin
ID	GB_ACC	BSCC_ID	CLONE_ID	SUB-ARRAY	DUPLICATE	ROW	COLUMN	PCR_QC	SPOT_ID	BEST_HIT	E_VAL	SPOT_QC
1756	AI944790	bs05e05	FBgn0029812	1	b	3	4	passed		gi|2582506|gb|AAB82571.1| (AF025792) 20S proteasome beta2 subunit [Drosophila melanogaster]	7.00E-43	54220
1757	AI945036	bs08c04	FBgn0045371	1	b	3	5	passed				41056
1758	AI945076	bs08g01	FBgn0033063	1	b	3	6	passed				25685
1759	AI945138	bs09d08	FBgn0028407	1	b	3	7	passed		gi|6066232|gb|AAF03219.1|AF149796_1 (AF149796) Drep3 [Drosophila melanogaster]	8.00E-12	24441
1760	AI945194	bs10a10	FBgn0030744	1	b	3	8	passed				31026
1761	AI945415	bs12f04	FBgn0034152	1	b	3	9	passed		gi|2772595 (U85760) accessory gland protein Acp53Ea [Drosophila melanogaster]	1.00E-09	38087
1762	AI945450	bs13a06	FBgn0045320	1	b	3	10	passed				44476
1763	AI945483	bs13d07	FBgn0034435	1	b	3	11	passed				40138
1764	AI945518	bs13g06	FBgn0046060	1	b	3	12	passed				29503
1765	AI944539	bs03f09	FBgn0038770	1	b	4	1	passed		gi|3065814 (AF058714) sodium-dicarboxylate cotransporter SDCT1 [Rattusnorvegicus] >gi|3168585|dbj|BAA28609| (AB001321)sodium-dependent dicarboxylate transporter [Rattusnorvegicus]	2.00E-18	52918
1766	AI944688	bs04c03	FBgn0036666	1	b	4	2	passed		gi|5454140|ref|NP_006283.1|PTSG101| tumor susceptibility gene 101 >gi|3184258 (U82130) tumorsusceptibility protein [Homo sapiens]	3.00E-42	18364
1767	AI944727	bs04f11	FBgn0019828	1	b	4	3	passed		gi|1906025 (U90537) sperm-specific protein component [Drosophila melanogaster]	4.00E-59	27243
1768	AI944785	bs05d12	FBgn0052056	1	b	4	4	passed				41104
1769	AI945033	bs08c01	FBgn0034345	1	b	4	5	passed				15575
1770	AI945074	bs08f11	FBgn0045808	1	b	4	6	passed				17264
1771	AI945132	bs09d01	FBgn0037195	1	b	4	7	passed				24184
1772	AI945186	bs09h12	FBgn0003140	1	b	4	8	passed		gi|130789|sp|P11612|PPY_DROME SERINE/THREONINE PROTEIN PHOSPHATASE PP-Y >gi|67258|pir||PAFFYphosphoprotein phosphatase (EC 3.1.3.16) Y - fruit fly(Drosophila melanogaster) >gi|8372|emb|CAA68808|(Y07510) protein phosphatase Y (AA 1-314) [Drosophilamelanogaster]	3.00E-24	26667
1773	AI945413	bs12f02	FBgn0003159	1	b	4	9	passed		gi|6594139|emb|CAB63503.1| (AL133503) BACH48C10.c [Drosophila melanogaster]	8.00E-65	25965
1774	AI945447	bs13a03	FBgn0037341	1	b	4	10	passed				36493
1775	AI945481	bs13d05	FBgn0038797	1	b	4	11	passed		gi|5052494|gb|AAD38577.1|AF145602_1 (AF145602) BcDNA.GH02431 [Drosophila melanogaster]	9.00E-43	34105
1776	AI945515	bs13g03	FBgn0004172	1	b	4	12	passed				32277
1777	AI944537	bs03f07	FBgn0038123	1	b	5	1	passed				19947
1778	AI944685	bs04b12	FBgn0000042	1	b	5	2	passed		gi|1168316|sp|P10987|ACT1_DROME ACTIN-5C >gi|156759 (K00667) actin [Drosophila melanogaster]	5.00E-76	13752
1779	AI944724	bs04f07	FBgn0050355	1	b	5	3	failed				32167
1780	AI944781	bs05d08	FBgn0035423	1	b	5	4	passed		gi|1174481|sp|P42678|SUI1_ANOGA PROTEIN TRANSLATION FACTOR SUI1 HOMOLOG >gi|409031 (U02588)translation initiation factor [Anopheles gambiae]	6.00E-47	45970
1781	AI945027	bs08b07	FBgn0037654	1	b	5	5	passed				22838
1782	AI945072	bs08f08	FBgn0038630	1	b	5	6	passed		gi|404634 (U01840) serine/threonine kinase [Mus musculus]	4.00E-11	14063
1783	AI945130	bs09c11	FBgn0036369	1	b	5	7	passed		gi|4150963|emb|CAA77232| (Y18620) DsPTP1 protein [Arabidopsis thaliana]	4.00E-14	22055
1784	AI945181	bs09h07	FBgn0062517	1	b	5	8	passed				23227
1785	AI945410	bs12e11	FBgn0046064	1	b	5	9	passed				21048
1786	AI945445	bs13a01	FBgn0000416	1	b	5	10	passed		gi|5052584|gb|AAD38622.1|AF145647_1 (AF145647) BcDNA.GH08312 [Drosophila melanogaster]	3.00E-92	34497
1787	AI945477	bs13d01	FBgn0033893	1	b	5	11	passed		gi|4557247|ref|NP_001099.1|PACYP2| acylphosphatase 2, muscle type >gi|2822108|sp|P14621|ACYM_HUMANACYLPHOSPHATASE, MUSCLE TYPE ISOZYME (ACYLPHOSPHATEPHOSPHOHYDROLASE) >gi|1816493|emb|CAA58988| (X84195)acylphosphatase [Homo sapiens]	1.00E-12	33531
1788	AI945511	bs13f11	FBgn0039501	1	b	5	12	passed				27461
1789	AI944535	bs03f05	FBgn0051459	1	b	6	1	passed				13426
1790	AI944683	bs04b10	FBgn0030039	1	b	6	2	passed				13039
1791		bs04f02		1	b	6	3	failed	clone bs04f02			22765
1792	AI944772	bs05c10	FBgn0051784	1	b	6	4	passed				19280
1793	AI945024	bs08b04	FBgn0038128	1	b	6	5	passed				20968
1794	BE662023	bs08f03	FBgn0036850	1	b	6	6	passed				12298
1795	AI945124	bs09c05	FBgn0039773	1	b	6	7	passed				31761
1796	AI945179	bs09h05	FBgn0030814	1	b	6	8	passed				26304
1797	AI945408	bs12e09	FBgn0001226	1	b	6	9	passed		gi|123570|sp|P02518|HS27_DROME HEAT SHOCK PROTEIN 27 >gi|84994|pir||D20647 heat shock protein 27 -fruit fly (Drosophila melanogaster)>gi|8116|emb|CAA27527| (X03891) heat shock protein hsp27 [Drosophila melanogaster] >gi|157705 (J01101) heatshock protein hsp27 [Drosophila melanogaster]	3.00E-95	20812
1798	AI945443	bs12h11	FBgn0002031	1	b	6	10	passed		gi|130020|sp|P24142|PHB_MOUSE PROHIBITIN (B-CELL RECEPTOR ASSOCIATED PROTEIN 32) (BAP 32)>gi|92643|pir||A39682 prohibitin - rat >gi|206384(M61219) prohibitin [Rattus norvegicus]>gi|541732|emb|CAA55349| (X78682) prohibitin or B-cellreceptor associated protein (BAP) 32 [Mus musculus]	5.00E-71	29144
1799	AI945475	bs13c11	FBgn0031859	1	b	6	11	passed				28852
1800	AI945509	bs13f09	FBgn0015622	1	b	6	12	passed		gi|2213427|emb|CAA67846| (X99488) calnexin [Drosophila melanogaster]	1.00E-129	22823
1801	AI944433	bs01d01	FBgn0036318	1	b	7	1	passed		gi|1065469 (U40413) coded for by C. elegans cDNA cm12f4;  similar to C.elegans predicted protein D2013.6 (GB:Z7808)[Caenorhabditis elegans]	3.00E-12	18816
1802	BE661994	bs02a08	FBgn0023423	1	b	7	2	failed		gi|2853610 (AF032878) Slimb [Drosophila melanogaster]	8.00E-42	9024
1803	BE662003	bs02f04	FBgn0023519	1	b	7	3	failed		gi|3256104|emb|CAA15945.1| (AL021106) /prediction=(method:genefinder, version:084);/prediction=(method:genscan, version:1.0);/match=(desc:50S RIBOSOMAL PROTEIN L16,species:ESCHERICHIA COLI,ranges:(query:29094..29225, target:...	8.00E-51	9080
1804	AI944503	bs03c08	FBgn0001216	1	b	7	4	passed		gi|266308|sp|P29843|HS7A_DROME HEAT SHOCK 70 KD PROTEIN COGNATE 1 (HEAT SHOCK 70 KD PROTEIN 70C)>gi|484425|pir||JN0668 Heat-shock cognate protein 1 -fruit fly (Drosophila melanogaster) >gi|157656 (L01501)heat shock protein cognate 70 [Drosophila melanogaster]	1.00E-17	18688
1805	AI944848	bs06b07	FBgn0035692	1	b	7	5	passed		gi|4929689|gb|AAD34105.1|AF151868_1 (AF151868) CGI-110 protein [Homo sapiens]	3.00E-45	34365
1806	AI944889	bs06f04	FBgn0000256	1	b	7	6	passed		gi|1061334 (U34258) cappuccino [Drosophila melanogaster]>gi|1584652|prf||2123320A cappuccino gene [Drosophilamelanogaster]	2.00E-76	29022
1807	AI944934	bs07b06	FBgn0045382	1	b	7	7	passed				26676
1808	AI944990	bs07g06	FBgn0052533	1	b	7	8	passed				50107
1809	AI945267	bs10h01	FBgn0035720	1	b	7	9	passed				24317
1810	AI945306	bs11c07	FBgn0064912	1	b	7	10	failed				21036
1811	AI945356	bs11h03	FBgn0015778	1	b	7	11	passed				38087
1812	AI945389	bs12c12	FBgn0039553	1	b	7	12	passed		gi|1072120 (U39553) nucleosome assembly protein NAP-1 [Drosophilamelanogaster]	1.00E-21	27338
1813	AI944426	bs01c06	FBgn0051729	1	b	8	1	passed		gi|2944187 (AF011336) putative E1-E2 ATPase [Mus musculus]	5.00E-15	26485
1814	AI944483	bs02a01	FBgn0036085	1	b	8	2	passed				17408
1815	AI944609	bs02e12	FBgn0013765	1	b	8	3	passed		gi|2570234 (U35621) CNN [Drosophila melanogaster]	2.00E-64	14181
1816	AI944498	bs03c02	FBgn0036484	1	b	8	4	passed		gi|6502954|gb|AAF14524.1|AF152996_1 (AF152996) peroxisomal assembly protein PEX3 [Mus musculus]	1.00E-07	15250
1817	AI944845	bs06b04	FBgn0030684	1	b	8	5	passed				29420
1818	AI944884	bs06e11	FBgn0051826	1	b	8	6	passed				30433
1819	AI944926	bs07a10	FBgn0040679	1	b	8	7	passed				32171
1820		bs07g03		1	b	8	8	passed	clone bs07g03			23780
1821	AI945265	bs10g11	FBgn0037580	1	b	8	9	passed		gi|2832906|dbj|BAA24608.1| (D89340) dipeptidyl peptidase III [Rattus norvegicus]	5.00E-23	50060
1822	BE662031	bs11c05	FBgn0046068	1	b	8	10	failed				28720
1823	AI945353	bs11g12	FBgn0032291	1	b	8	11	passed		gi|5138930|gb|AAD40382.1| (AF093680) transcription factor IIB [Homo sapiens]	7.00E-66	44225
1824	AI945385	bs12c08	FBgn0032464	1	b	8	12	passed		gi|6523821|gb|AAF14870.1|AF113129_1 (AF113129) vacuolar ATPase isoform VA68 [Homo sapiens]	6.00E-66	33708
1825	AI944424	bs01c04	FBgn0004432	1	b	9	1	passed				38226
1826	BE661991	bs01h08	FBgn0000052	1	b	9	2	passed		gi|548641|sp|P35421|PUR4_DROME PHOSPHORIBOSYLFORMYLGLYCINAMIDINE SYNTHASE (FGAM SYNTHASE)(FORMYLGLYCINAMIDE RIBOTIDE AMIDOTRANSFERASE) (FGARAT)(ADENOSINE-2) (FGAMS) (FORMYLGLYCINAMIDE RIBOTIDESYNTHETASE) >gi|414423 (U00683) formylglycineamideribotide amidotransferase [Drosophila melanogaster]	4.00E-64	40614
1827	AI944605	bs02e08	FBgn0033413	1	b	9	3	passed		gi|2134295|pir||JC5048 bromodeoxyuridine-sensitive transcript protein - chicken >gi|969170(U31977) px19 [Gallus gallus]	1.00E-13	40705
1828	AI944496	bs03b12	FBgn0039302	1	b	9	4	passed		gi|2293556 (AF012086) Ran binding protein 2 [Homo sapiens]	7.00E-16	18892
1829	AI944842	bs06b01	FBgn0037987	1	b	9	5	passed		gi|1076427|pir||S43784 ubiquitin-p-rotein ligase (EC 6.3.2.19) - Arabidopsis thaliana	5.00E-15	36108
1830	AI944881	bs06e08	FBgn0025117	1	b	9	6	passed		gi|2935517|gb|AAC05144.1| (AF049912) methionine aminopeptidase [Drosophila melanogaster]	3.00E-18	41784
1831	AI944924	bs07a08	FBgn0051948	1	b	9	7	passed				31362
1832	AI944985	bs07f12	FBgn0015795	1	b	9	8	passed		gi|3426326 (AF079459) small ras-like GTPase [Drosophila melanogaster]>gi|6561905|dbj|BAA88245.1| (AB035672) Rab7 protein[Drosophila melanogaster]	3.00E-31	29883
1833	AI945260	bs10g06	FBgn0063298	1	b	9	9	passed		gi|486806|pir||S35503 finger protein neuralized - fruit fly (Drosophila melanogaster)>gi|157028 (L12218) zinc finger protein [Drosophilamelanogaster] >gi|385741|bbs|133738 (S62583) C3HC4 zincfinger [Drosophila, Peptide, 754 aa] [Drosophila sp.]	8.00E-57	81891
1834	AI945301	bs11c01	FBgn0003656	1	b	9	10	passed		gi|5679293|emb|CAB51772.1| (Z97187) swiss cheese protein [Drosophila melanogaster]	1.00E-109	39414
1835	AI945349	bs11g07	FBgn0034091	1	b	9	11	passed		gi|4322315|gb|AAD16010| (AF080569) DnaJ-like 2 protein [Homo sapiens]	2.00E-26	42060
1836	AI945379	bs12c02	FBgn0003075	1	b	9	12	passed		gi|266761|sp|Q01604|PGK_DROME PHOSPHOGLYCERATE KINASE >gi|279529|pir||KIFFPG phosphoglyceratekinase (EC 2.7.2.3) - fruit fly (Drosophilamelanogaster) >gi|11176|emb|CAA78404| (Z14029)phosphoglycerate kinase [Drosophila melanogaster]	2.00E-94	32201
1837	BE661986	bs01b08	FBgn0045441	1	b	10	1	passed				61870
1838	AI944479	bs01h06	FBgn0033864	1	b	10	2	passed				19748
1839	AI944599	bs02e02	FBgn0045429	1	b	10	3	passed				18941
1840	AI944493	bs03b09	FBgn0038296	1	b	10	4	passed				11033
1841	AI944837	bs06a06	FBgn0032487	1	b	10	5	passed		gi|6226696|sp|Q17533|RNPH_CAEEL RIBONUCLEASE PH-LIKE PROTEIN B0564.1	1.00E-36	35440
1842	AI944878	bs06e05	FBgn0038266	1	b	10	6	passed				31163
1843	AI944915	bs06h11	FBgn0050369	1	b	10	7	passed				34904
1844	AI944982	bs07f09	FBgn0034081	1	b	10	8	passed		gi|1710205 (U79253) unknown [Homo sapiens]	3.00E-09	29349
1845	AI945253	bs10f11	FBgn0028992	1	b	10	9	passed		gi|4633069|gb|AAD26613.1| (AF067136) protein phosphatase-1 regulatory subunit 7 beta2 [Homosapiens]	6.00E-12	41435
1846	AI945299	bs11b11	FBgn0051816	1	b	10	10	passed				46626
1847		bs11g04		1	b	10	11	passed	clone bs11g04			38732
1848	AI945376	bs12b11	FBgn0034846	1	b	10	12	passed				32806
1849	AI944414	bs01b05	FBgn0015324	1	b	11	1	passed		gi|1718090|sp|P54611|VATE_DROME VACUOLAR ATP SYNTHASE SUBUNIT E (V-ATPASE E SUBUNIT) (V-ATPASE 28KD SUBUNIT) >gi|1033188 (U38198) V-ATPase subunit E[Drosophila melanogaster] >gi|1055352 (U38951) vacuolarATPase subunit E [Drosophila melanogaster]>gi|5052526|gb|AAD38593.1|AF145618_1 (AF145618)BcDNA.GH03683 [Drosophila melanogaster]	2.00E-26	19062
1850	AI944475	bs01h02	FBgn0031574	1	b	11	2	passed		gi|1136406|dbj|BAA11490| (D79995) similar to pig tubulin-tyrosine ligase. [Homo sapiens]	7.00E-08	17039
1851	AI944592	bs02d06	FBgn0032385	1	b	11	3	passed				16695
1852		bs03b05		1	b	11	4	passed	clone bs03b05			12845
1853	AI944835	bs06a04	FBgn0035316	1	b	11	5	passed				30577
1854	AI944867	bs06d06	FBgn0030296	1	b	11	6	passed				40900
1855	AI944913	bs06h09	FBgn0045387	1	b	11	7	passed				35990
1856	AI944974	bs07e12	FBgn0038797	1	b	11	8	passed				23698
1857	AI945246	bs10f04	FBgn0038909	1	b	11	9	passed				43595
1858	AI945297	bs11b09	FBgn0036497	1	b	11	10	passed		gi|5542356|pdb|1QG4|A Chain A, Canine Gdp-Ran F72y Mutant >gi|5542357|pdb|1QG4|B Chain B,Canine Gdp-Ran F72y Mutant	5.00E-68	31319
1859	AI945341	bs11f10	FBgn0038826	1	b	11	11	passed		gi|5031755|ref|NP_005817.1|PHNRPR| heterogeneous nuclear ribonucleoprotein R >gi|2697103 (AF000364)heterogeneous nuclear ribonucleoprotein R [Homo sapiens]	1.00E-19	46622
1860	AI945374	bs12b09	FBgn0045326	1	b	11	12	passed				44441
1861	BE661985	bs01a07	FBgn0035392	1	b	12	1	passed				9501
1862	AI944457	bs01f05	FBgn0031861	1	b	12	2	passed				15039
1863	BE661998	bs02d01	FBgn0030087	1	b	12	3	passed		gi|4505781|ref|NP_000283.1|PPHKA2| phosphorylase kinase, alpha 2 (liver)>gi|1170685|sp|P46019|KPB2_HUMAN PHOSPHORYLASE B KINASEALPHA REGULATORY CHAIN, LIVER ISOFORM (PHOSPHORYLASEKINASE ALPHA L SUBUNIT) >gi|663010|emb|CAA56662|(X80497) phosphorylase kinase [Homo sapiens]>gi|1217901|dbj|BAA07606| (D38616) phosphorylase kinasealpha subunit [Homo sapiens] >gi|4903263|gb|AAD32846.1|(AF044572) phosphorylase kinase alpha subunit [Homosapiens]	3.00E-36	8064
1864	AI944648	bs03a10	FBgn0033735	1	b	12	4	passed		gi|4680691|gb|AAD27735.1|AF132960_1 (AF132960) CGI-26 protein [Homo sapiens]	4.00E-33	8585
1865		bs06a01		1	b	12	5	failed	clone bs06a01			11658
1866	AI944865	bs06d04	FBgn0037623	1	b	12	6	passed		gi|1086904 (U41278) coded for by C. elegans cDNA yk82d11.3; coded for by C.elegans cDNA yk127g9.5; coded for by C. elegans cDNAyk82d11.5 [Caenorhabditis elegans]	9.00E-38	18688
1867	AI944911	bs06h07	FBgn0019644	1	b	12	7	failed		gi|1632782|emb|CAA70164| (Y08967) Fo-ATP synthase subunit b [Drosophila melanogaster]	2.00E-31	10993
1868	AI944969	bs07e07	FBgn0028485	1	b	12	8	passed		gi|5901836|gb|AAD55426.1|AF181640_1 (AF181640) BcDNA.GH09817 [Drosophila melanogaster]	2.00E-22	10525
1869	AI945244	bs10f02	FBgn0036642	1	b	12	9	passed				26142
1870	AI945290	bs11b01	FBgn0045806	1	b	12	10	passed				13617
1871	AI945336	bs11f04	FBgn0046067	1	b	12	11	passed				43686
1872	AI945369	bs12b04	FBgn0036345	1	b	12	12	passed				37520
1873	AI944678	bs04b05	FBgn0020887	2	b	1	1	passed				19720
1874	AI944715	bs04e09	FBgn0028883	2	b	1	2	passed				29138
1875	AI944765	bs05c02	FBgn0037759	2	b	1	3	passed		gi|3874556|emb|CAB02790.1| (Z81041) similar to Asparaginase ; Ank repeat; cDNA EST yk430c7.3comes from this gene; cDNA EST EMBL:C12650 comes fromthis gene [Caenorhabditis elegans]	9.00E-38	26900
1876	AI944829	bs05h09	FBgn0046090	2	b	1	4	passed				65152
1877	AI945064	bs08e10	FBgn0011573	2	b	1	5	passed		gi|487643 (L32839) cell division cycle 37 protein [Drosophila melanogaster]	3.00E-48	32873
1878	AI945119	bs09b12	FBgn0045359	2	b	1	6	passed				61507
1879	BE662027	bs09h01	FBgn0052591	2	b	1	7	passed				22452
1880	AI945241	bs10e11	FBgn0051874	2	b	1	8	passed		gi|4503717|ref|NP_000134.1|PFH| fumarate hydratase >gi|68293|pir||UFHUM fumarate hydratase (EC4.2.1.2) precursor, mitochondrial - human (fragment)>gi|182794 (M15502) fumarase precursor (EC 4.2.1.2)[Homo sapiens]	1.00E-20	29392
1881	AI945441	bs12h09	FBgn0030329	2	b	1	9	passed		gi|266743|sp|P29828|PDI_MEDSA PROTEIN DISULFIDE ISOMERASE PRECURSOR (PDI) >gi|68467|pir||ISAASSprotein disulfide-isomerase (EC 5.3.4.1) precursor(clone L1) - alfalfa >gi|19654|emb|CAA77575| (Z11499)protein disulfide isomerase [Medicago sativa]	7.00E-19	49996
1882		bs13c09		2	b	1	10	passed	clone bs13c09			39624
1883	AI945506	bs13f06	FBgn0039958	2	b	1	11	passed				19344
1884	AI945540	bs14a07	FBgn0045309	2	b	1	12	passed				11978
1885	AI944671	bs04a07	FBgn0051169	2	b	2	1	passed				25993
1886	AI944711	bs04e05	FBgn0050015	2	b	2	2	passed				32714
1887	AI944763	bs05b12	FBgn0031462	2	b	2	3	passed		gi|4033430|sp|O62619|KPYK_DROME PYRUVATE KINASE (PK) >gi|3108349 (AF061507) pyruvate kinase[Drosophila melanogaster] >gi|3128475 (AF062478)pyruvate kinase [Drosophila melanogaster]	4.00E-30	36143
1888	BE662014	bs05h05	FBgn0034105	2	b	2	4	passed				48188
1889	AI945061	bs08e07	FBgn0001092	2	b	2	5	passed		gi|120640|sp|P07486|G3P1_DROME GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE I (GAPDH I)>gi|84976|pir||A22366 glyceraldehyde-3-phosphatedehydrogenase (EC 1.2.1.12) 1 - fruit fly (Drosophilamelanogaster) >gi|157476 (M11254)glyceraldehyde-3-phosphate dehydrogenase (Gadph-1)protein (EC 1.2.1.12) [Drosophila melanogaster]	3.00E-56	39786
1890	AI945107	bs09a11	FBgn0050334	2	b	2	6	passed				39713
1891	AI945165	bs09f12	FBgn0010551	2	b	2	7	passed		gi|6005854|ref|NP_009204.1|PREA| B-cell associated protein >gi|1922935 (U47924) B-cell receptorassociated protein [Homo sapiens] >gi|2289906 (AC002397)BAP [Mus musculus] >gi|5020253|gb|AAD38042.1|AF150962_1(AF150962) repressor of estrogen receptor activity [Homosapiens] >gi|6563274|gb|AAF17231.1|AF126021_1 (AF126021)B-cell receptor-associated protein BAP37 [Homo sapiens]	9.00E-29	35356
1892	AI945237	bs10e07	FBgn0028701	2	b	2	8	passed				39901
1893	AI945438	bs12h06	FBgn0035128	2	b	2	9	passed		gi|5689561|dbj|BAA83064.1| (AB029035) KIAA1112 protein [Homo sapiens]	4.00E-09	43164
1894	AI945470	bs13c05	FBgn0031585	2	b	2	10	passed		gi|5734599|dbj|BAA83375.1| (AB016823) APC-binding protein EB1 [Homo sapiens]	1.00E-19	55032
1895	AI945504	bs13f04	FBgn0033031	2	b	2	11	passed		gi|3880169|emb|CAA90944.1| (Z54216) T24H10.4 [Caenorhabditis elegans]	1.00E-10	44899
1896	BE662036	bs14a02	FBgn0030457	2	b	2	12	passed				19125
1897	AI944669	bs04a05	FBgn0037057	2	b	3	1	passed		gi|3947447|emb|CAA22133.1| (AL033535) predicted using Genefinder; cDNA EST yk268h6.5 comesfrom this gene; cDNA EST yk465f2.5 comes from this gene;cDNA EST yk393g7.5 comes from this gene; cDNA ESTEMBL:M88999 comes from this gene; cDNA EST yk264b4.5c... >gi|3947542|emb|CAA88951.1| (Z49127) predictedusing Genefinder; cDNA EST yk268h6.5 comes from thisgene; cDNA EST yk465f2.5 comes from this gene; cDNA ESTyk393g7.5 comes from this gene; cDNA EST EMBL:M88999comes from this gene; cDNA EST yk264b4.5 com...	3.00E-30	31097
1898	AI944709	bs04e01	FBgn0031265	2	b	3	2	passed		gi|1086757 (U41037) coded for by C. elegans cDNA yk41a1.3; coded for by C.elegans cDNA yk128e3.3; coded for by C. elegans cDNAyk37c8.3; coded for by C. elegans cDNA CEESB01F; codedfor by C. elegans cDNA CEESG45F; coded for by C. eleganscDNA CEESG45...	1.00E-21	33762
1899	AI944756	bs05b05	FBgn0045408	2	b	3	3	passed				30289
1900	AI944820	bs05g11	FBgn0033916	2	b	3	4	passed		gi|5730108|ref|NP_006667.1|PUSP20| ubiquitin specific protease 20 >gi|4589650|dbj|BAA76847.1|(AB023220) KIAA1003 protein [Homo sapiens]	8.00E-41	31376
1901	AI945058	bs08e04	FBgn0046077	2	b	3	5	passed		gi|3881608|emb|CAA87047.1| (Z46934) similarity with acetate utilisation protein (Swiss Protaccession number P15937); cDNA EST EMBL:M89046 comesfrom this gene; cDNA EST yk191e9.3 comes from this gene;cDNA EST yk191e9.5 comes from this gene; cDNA EST ...	2.00E-12	27781
1902	AI945097	bs08h10	FBgn0052643	2	b	3	6	passed				41095
1903	AI945159	bs09f06	FBgn0037530	2	b	3	7	passed				55388
1904	AI945228	bs10d09	FBgn0032883	2	b	3	8	passed				41330
1905	AI945436	bs12h03	FBgn0042094	2	b	3	9	passed		gi|4757736|ref|NP_004294.1|PAK3| adenylate kinase 3 >gi|125157|sp|P27144|KAD3_HUMAN GTP:AMPPHOSPHOTRANSFERASE MITOCHONDRIAL (AK3)>gi|1070480|pir||KIHUA3nucleoside-triphosphate-a-denylate kinase (EC 2.7.4.10)3 - human >gi|28577|emb|CAA43088| (X60673)nucleoside-triphosphate-a-denylate  kinase [Homosapiens]	1.00E-37	72283
1906	AI945468	bs13c03	FBgn0029659	2	b	3	10	passed				38566
1907	AI945498	bs13e10	FBgn0045315	2	b	3	11	passed				50197
