^PLATFORM = GPL13
!Platform_title = MSU-1
!Platform_geo_accession = GPL13
!Platform_status = Public on Jul 20 2001
!Platform_submission_date = Jul 20 2001
!Platform_last_update_date = May 26 2005
!Platform_technology = spotted DNA/cDNA
!Platform_distribution = non-commercial
!Platform_organism = Arabidopsis thaliana
!Platform_taxid = 3702
!Platform_description = Tip Configuration: Standard 1-tip
!Platform_description = Columns per Sector: 1
!Platform_description = Rows per Sector: 1
!Platform_description = Column Spacing: 1.1
!Platform_description = Row Spacing: 1.1
!Platform_description = Microarray containing 11,521 Arabidopsis expressed sequence tags, representing an estimated 7800 unique genes.
!Platform_pubmed_id = 11158533
!Platform_contributor = R,,Schaffer
!Platform_contributor = J,,Landgraf
!Platform_contributor = M,,Accerbi
!Platform_contributor = V,,Simon
!Platform_contributor = M,,Larson
!Platform_contributor = E,,Wisman
!Platform_contact_name = ,,Stanford Microarray Database
!Platform_contact_email = array@genome.stanford.edu
!Platform_contact_phone = 650-498-6012
!Platform_contact_department = Stanford University, School of Medicine
!Platform_contact_institute = Stanford Microarray Database (SMD)
!Platform_contact_address = 300 Pasteur Drive
!Platform_contact_city = Stanford
!Platform_contact_state = CA
!Platform_contact_zip/postal_code = 94305
!Platform_contact_country = USA
!Platform_contact_web_link = http://genome-www5.stanford.edu/
!Platform_sample_id = GSM423
!Platform_sample_id = GSM424
!Platform_sample_id = GSM425
!Platform_sample_id = GSM426
!Platform_sample_id = GSM427
!Platform_sample_id = GSM428
!Platform_sample_id = GSM429
!Platform_sample_id = GSM430
!Platform_sample_id = GSM431
!Platform_sample_id = GSM432
!Platform_sample_id = GSM433
!Platform_sample_id = GSM434
!Platform_sample_id = GSM435
!Platform_series_id = GSE4
!Platform_data_row_count = 12800
#ID = 
#NAME = name of spot
#CLONE_ID = clone identifier
#SPOT_ID = Spot identifier
#Description = description of spot
#GB_ACC = GenBank accession LINK_PRE:"http://www.ncbi.nlm.nih.gov/nuccore/?term="
#Gene Info = information about the gene represented by the sequence in the spot/feature
#SECTOR = spot sector grid coordinate
#SECTORROW = spot row grid coordinate
#SECTORCOL = spot column grid coordinate
#SOURCE = source of clone
#PLATE = clone plate identifier
#PROW = clone plate row
#PCOL = clone plate column
#FAILED = 
#IS_VERIFIED = 
#IS_CONTAMINATED = 
!platform_table_begin
ID	NAME	CLONE_ID	SPOT_ID	Description	GB_ACC	Gene Info	SECTOR	SECTORROW	SECTORCOL	SOURCE	PLATE	PROW	PCOL	FAILED	IS_VERIFIED	IS_CONTAMINATED
6421	40129	72D11T7			T45350	dormancy-associated protein [Arabidopsis thaliana]	1	1	1	MSU:384(17L13)	17	L	13	0	N	U
6422	40130	89A23T7			T20636		1	1	1	MSU:384(17L14)	17	L	14	0	N	U
6423	40131	89M20T7			T20650	(AL049607) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(17L15)	17	L	15	0	N	U
6424	40132	93K4T7			T21278		1	1	1	MSU:384(17L16)	17	L	16	0	N	U
6425	40133	94G7T7			T20842		1	1	1	MSU:384(17L17)	17	L	17	0	N	U
6426	40134	94J5T7			T20866	(AB012044) plasma membrane aquaporin (PAQ1) [Raphanus sativus]	1	1	1	MSU:384(17L18)	17	L	18	0	N	U
6427	40135	103J21T7			T21831		1	1	1	MSU:384(17L19)	17	L	19	0	N	U
6428	40136	109E9XP			AA395018		1	1	1	MSU:384(17L20)	17	L	20	0	N	U
6429	40137	109L5T7			T41947	RCI14A protein - Arabidopsis thaliana	1	1	1	MSU:384(17L21)	17	L	21	0	N	U
6430	40138	114P19T7			T42914	(AL021687) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(17L22)	17	L	22	0	N	U
6431	40139	95J23XP			AA395635		1	1	1	MSU:384(17L23)	17	L	23	0	N	U
6432	40140	95O24XP			AA395644	(AC006202) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(17L24)	17	L	24	0	N	U
6433	40141	104K21T7			T21956	(AC005287) Unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(17M1)	17	M	1	0	N	U
6434	40142	110E14T7			T42053		1	1	1	MSU:384(17M2)	17	M	2	0	N	U
6435	40143	110L2T7			T42142		1	1	1	MSU:384(17M3)	17	M	3	0	N	U
6436	40144	115M22T7			R84030	GLUTAMATE--CYSTEINE LIGASE PRECURSOR (GAMMA-GLUTAMYLCYSTEINE SYNTHETASE) (GAMMA-ECS) (GCS)	1	1	1	MSU:384(17M4)	17	M	4	0	N	U
6437	40145	96L19T7			R83975		1	1	1	MSU:384(17M5)	17	M	5	0	N	U
6438	40146	97N3T7			T22141		1	1	1	MSU:384(17M6)	17	M	6	0	N	U
6439	40147	105O22T7			T22671	(AC007504) Unknown Protein [Arabidopsis thaliana]	1	1	1	MSU:384(17M7)	17	M	7	0	N	U
6440	40148	111H14XP			AA585895		1	1	1	MSU:384(17M8)	17	M	8	0	N	U
6441	40149	111P21T7			T42349	(Y12576) histone H2B [Arabidopsis thaliana]	1	1	1	MSU:384(17M9)	17	M	9	0	N	U
6442	40150	116N2T7			T42794		1	1	1	MSU:384(17M10)	17	M	10	0	N	U
6443	40151	99H9T7			T21428		1	1	1	MSU:384(17M11)	17	M	11	0	N	U
6444	40152	99O3T7			T22611	CYSTEINE PROTEINASE RD19A PRECURSOR	1	1	1	MSU:384(17M12)	17	M	12	0	N	U
6445	40153	107M20T7			T22867	(AC005698) T3P18.4 [Arabidopsis thaliana]	1	1	1	MSU:384(17M13)	17	M	13	0	N	U
6446	40154	113I2T7			T42454		1	1	1	MSU:384(17M14)	17	M	14	0	N	U
6447	40155	113O3T7			T42528	hexameric polyubiquitin [Nicotiana sylvestris]	1	1	1	MSU:384(17M15)	17	M	15	0	N	U
6448	40156	117P1T7			AA721925		1	1	1	MSU:384(17M16)	17	M	16	0	N	U
6449	40157	118G12T7			T43381		1	1	1	MSU:384(17M17)	17	M	17	0	N	U
6450	40158	118K5XP			AA395075	(AF036302) scarecrow-like 5 [Arabidopsis thaliana]	1	1	1	MSU:384(17M18)	17	M	18	0	N	U
6451	40159	122J14XP			AA395353	(AC006841) coatomer alpha subunit [Arabidopsis thaliana]	1	1	1	MSU:384(17M19)	17	M	19	0	N	U
6452	40160	126N5T7			T44905		1	1	1	MSU:384(17M20)	17	M	20	0	N	U
6453	40161	127C2T7			AA721834	RIBULOSE BISPHOSPHATE CARBOXYLASE SMALL CHAIN 3B PRECURSOR (RUBISCO SMALL SUBUNIT 3B)	1	1	1	MSU:384(17M21)	17	M	21	0	N	U
6454	40162	134I20T7			T46036	jasmonate inducible protein isolog [Arabidopsis thaliana]	1	1	1	MSU:384(17M22)	17	M	22	0	N	U
6455	40163	119D8XP			AI099712		1	1	1	MSU:384(17M23)	17	M	23	0	N	U
6456	40164	119H9T7			R86787	(AC005287) Unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(17M24)	17	M	24	0	N	U
6457	40165	123D15XP			AA395393	No definition line found [Arabidopsis thaliana]	1	1	1	MSU:384(17N1)	17	N	1	0	N	U
6458	40166	128H15T7			R87047	ADP,ATP CARRIER PROTEIN 1 PRECURSOR (ADP/ATP TRANSLOCASE 1) (ADENINE NUCLEOTIDE TRANSLOCATOR 1) (ANT 1)	1	1	1	MSU:384(17N2)	17	N	2	0	N	U
6459	40167	129E16T7			T44657	20S proteasome subunit PAA1 [Arabidopsis thaliana]	1	1	1	MSU:384(17N3)	17	N	3	0	N	U
6460	40168	135O4T7			T46143		1	1	1	MSU:384(17N4)	17	N	4	0	N	U
6461	40169	120E12T7			T43940		1	1	1	MSU:384(17N5)	17	N	5	0	N	U
6462	40170	120H15T7			T43422	similar to acidic ribosomal protein p1 [Arabidopsis thaliana]	1	1	1	MSU:384(17N6)	17	N	6	0	N	U
6463	40171	124I11XP			AA395267		1	1	1	MSU:384(17N7)	17	N	7	0	N	U
6464	40172	130C10T7			T45087		1	1	1	MSU:384(17N8)	17	N	8	0	N	U
6465	40173	130M16T7			T45683	lysine and histidine specific transporter [Arabidopsis thaliana]	1	1	1	MSU:384(17N9)	17	N	9	0	N	U
6466	40174	137J7T7			T46000		1	1	1	MSU:384(17N10)	17	N	10	0	N	U
6467	40175	121F24T7			R86998	(AC004521) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(17N11)	17	N	11	0	N	U
6468	40176	121M24T7			AA721953	ATP synthase delta subunit precursor [Spinacia oleracea]	1	1	1	MSU:384(17N12)	17	N	12	0	N	U
6469	40177	125O14T7			T44498	(AL078468) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(17N13)	17	N	13	0	N	U
6470	40178	132C8T7			T45778		1	1	1	MSU:384(17N14)	17	N	14	0	N	U
6471	40179	132P11T7			T45844	(AJ243961) l1332.8 [Oryza sativa]	1	1	1	MSU:384(17N15)	17	N	15	0	N	U
6472	40180	139B18XP			AA404768		1	1	1	MSU:384(17N16)	17	N	16	0	N	U
6473	40181	140C20XP			AA404808		1	1	1	MSU:384(17N17)	17	N	17	0	N	U
6474	40182	140K5XP			AA404821		1	1	1	MSU:384(17N18)	17	N	18	0	N	U
6475	40183	146M6T7			AA720105		1	1	1	MSU:384(17N19)	17	N	19	0	N	U
6476	40184	154C6T7			T76510		1	1	1	MSU:384(17N20)	17	N	20	0	N	U
6477	40185	154K19T7			T88057		1	1	1	MSU:384(17N21)	17	N	21	0	N	U
6478	40186	159I13T7			R30305		1	1	1	MSU:384(17N22)	17	N	22	0	N	U
6479	40187	141H22T7			T46334		1	1	1	MSU:384(17N23)	17	N	23	0	N	U
6480	40188	141O18T7			T46747		1	1	1	MSU:384(17N24)	17	N	24	0	N	U
6481	40189	148B5T7			T75900	(AJ012571) glutathione transferase [Arabidopsis thaliana]	1	1	1	MSU:384(17O1)	17	O	1	0	N	U
6482	40190	155H15XP			AA394580		1	1	1	MSU:384(17O2)	17	O	2	0	N	U
6483	40191	156C2T7			T88420	F5O8.40 [Arabidopsis thaliana]	1	1	1	MSU:384(17O3)	17	O	3	0	N	U
6484	40192	160L1T7			T88639	60S RIBOSOMAL PROTEIN L10 (QM PROTEIN HOMOLOG)	1	1	1	MSU:384(17O4)	17	O	4	0	N	U
6485	40193	142K24XP			AA395716		1	1	1	MSU:384(17O5)	17	O	5	0	N	U
6486	40194	143B9T7			T46389		1	1	1	MSU:384(17O6)	17	O	6	0	N	U
6487	40195	150A22T7			R84123	shaggy-like kinase etha - Arabidopsis thaliana	1	1	1	MSU:384(17O7)	17	O	7	0	N	U
6488	40196	156O1T7			AA720205	endo-1,4-beta-glucanase [Lycopersicon esculentum]	1	1	1	MSU:384(17O8)	17	O	8	0	N	U
6489	40197	157H17T7			T88201		1	1	1	MSU:384(17O9)	17	O	9	0	N	U
6490	40198	162D21T7			R29863	PEPTIDE TRANSPORTER PTR2-B (HISTIDINE TRANSPORTING PROTEIN)	1	1	1	MSU:384(17O10)	17	O	10	0	N	U
6491	40199	144D12T7			T75755	CHLOROPHYLL A-B BINDING PROTEIN 2 PRECURSOR (LHCII TYPE I CAB-2) (CAB-140) (LHCP)	1	1	1	MSU:384(17O11)	17	O	11	0	N	U
6492	40200	144L5T7			T76618		1	1	1	MSU:384(17O12)	17	O	12	0	N	U
6493	40201	152D15T7			T88352		1	1	1	MSU:384(17O13)	17	O	13	0	N	U
6494	40202	158E9T7			AA720172	CATALASE 3	1	1	1	MSU:384(17O14)	17	O	14	0	N	U
6495	40203	158I13T7			AA720222	(AC006193) similar to CGI-13 protein [Arabidopsis thaliana]	1	1	1	MSU:384(17O15)	17	O	15	0	N	U
6496	40204	163L17T7			R65186		1	1	1	MSU:384(17O16)	17	O	16	0	N	U
6497	40205	165B9T7			AA720277	CYSTEINE PROTEINASE RD21A PRECURSOR	1	1	1	MSU:384(17O17)	17	O	17	0	N	U
6498	40206	165H19T7			R30533	(AL035528) DnaJ-like protein [Arabidopsis thaliana]	1	1	1	MSU:384(17O18)	17	O	18	0	N	U
6499	40207	171E8T7			R65468	60S RIBOSOMAL PROTEIN L9	1	1	1	MSU:384(17O19)	17	O	19	0	N	U
6500	40208	177J24T7			H36305		1	1	1	MSU:384(17O20)	17	O	20	0	N	U
6501	40209	178E10T7			H36735	UBIQUITIN-CONJUGATING ENZYME E2-17 KD 1 (UBIQUITIN-PROTEIN LIGASE 1) (UBIQUITIN CARRIER PROTEIN 1)	1	1	1	MSU:384(17O21)	17	O	21	0	N	U
6502	40210	185O10XP			AA605372		1	1	1	MSU:384(17O22)	17	O	22	0	N	U
6503	40211	166M14T7			R30169	(AC007169) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(17O23)	17	O	23	0	N	U
6504	40212	167H11T7			R64806		1	1	1	MSU:384(17O24)	17	O	24	0	N	U
6505	40213	172I12T7			AA712643		1	1	1	MSU:384(17P1)	17	P	1	0	N	U
6506	40214	179D10XP			AA651274	(AJ238802) MAP kinase [Arabidopsis thaliana]	1	1	1	MSU:384(17P2)	17	P	2	0	N	U
6507	40215	180E1T7			AA712128	H+-transporting ATPase (EC 3.6.1.35), vacuolar, 16K chain (clone AVA-P1) - Arabidopsis thaliana	1	1	1	MSU:384(17P3)	17	P	3	0	N	U
6508	40216	187A5T7			R89967	hypothetical protein [Arabidopsis thaliana]	1	1	1	MSU:384(17P4)	17	P	4	0	N	U
6509	40217	168G16T7			R64896		1	1	1	MSU:384(17P5)	17	P	5	0	N	U
6510	40218	168L21T7			AA720329		1	1	1	MSU:384(17P6)	17	P	6	0	N	U
6511	40219	173K22T7			H36490	(AC006439) putative Tub family protein [Arabidopsis thaliana]	1	1	1	MSU:384(17P7)	17	P	7	0	N	U
6512	40220	181C15T7			AA712145		1	1	1	MSU:384(17P8)	17	P	8	0	N	U
6513	40221	181J21XP			AA651350		1	1	1	MSU:384(17P9)	17	P	9	0	N	U
6514	40222	188D21T7			R90518	(AC007060) Strong similarity to F19I3.2	1	1	1	MSU:384(17P10)	17	P	10	0	N	U
6515	40223	169K20T7			AA720360		1	1	1	MSU:384(17P11)	17	P	11	0	N	U
6516	40224	170A3T7			R65374	(AC006931) En/Spm-like transposon protein [Arabidopsis thaliana]	1	1	1	MSU:384(17P12)	17	P	12	0	N	U
6517	40225	175N23T7			AA712676	(AC006438) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(17P13)	17	P	13	0	N	U
6518	40226	183E12T7			H37554		1	1	1	MSU:384(17P14)	17	P	14	0	N	U
6519	40227	184A5T7			AA712262	(AC005287) Unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(17P15)	17	P	15	0	N	U
6520	40228	189O1T7			R90108	(AJ223316) ribosomal protein L30 [Lupinus luteus]	1	1	1	MSU:384(17P16)	17	P	16	0	N	U
6521	40229	191G3T7			R90675	(AF132016) RING-H2 zinc finger protein ATL6 [Arabidopsis thaliana]	1	1	1	MSU:384(17P17)	17	P	17	0	N	U
6522	40230	191P14T7			R90255		1	1	1	MSU:384(17P18)	17	P	18	0	N	U
6523	40231	197H11T7			H76203	(AF134130) Lhcb6 protein [Arabidopsis thaliana]	1	1	1	MSU:384(17P19)	17	P	19	0	N	U
6524	40232	201J9T7			H77004		1	1	1	MSU:384(17P20)	17	P	20	0	N	U
6525	40233	201M1T7			AA712842	(AJ011012) hypothetical protein [Cicer arietinum]	1	1	1	MSU:384(17P21)	17	P	21	0	N	U
6526	40234	207C5T7			N37614	(Z97338) cytochrome P450 like protein [Arabidopsis thaliana]	1	1	1	MSU:384(17P22)	17	P	22	0	N	U
6527	40235	193B7T7			AA712709	arabinogalactan-protein [Arabidopsis thaliana]	1	1	1	MSU:384(17P23)	17	P	23	0	N	U
6528	40236	193K23T7			H76380	(AC007070) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(17P24)	17	P	24	0	N	U
6529	40237	198N17T7			H76592		1	1	1	MSU:384(18A1)	18	A	1	0	N	U
6530	40238	202F1T7			AA597599		1	1	1	MSU:384(18A2)	18	A	2	0	N	U
6531	40239	202K8T7			H76779	(AC005662) putative strictosidine synthase [Arabidopsis thaliana]	1	1	1	MSU:384(18A3)	18	A	3	0	N	U
6532	40240	209B10T7			N37718		1	1	1	MSU:384(18A4)	18	A	4	0	N	U
6533	40241	195F6T7			AA597318		1	1	1	MSU:384(18A5)	18	A	5	0	N	U
6534	40242	195I23T7			AA597327		1	1	1	MSU:384(18A6)	18	A	6	0	N	U
6535	40243	200C15T7			AA597501	(AL021711) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(18A7)	18	A	7	0	N	U
6536	40244	203A17T7			H77070		1	1	1	MSU:384(18A8)	18	A	8	0	N	U
6537	40245	203O17T7			AA597647	(X92888) glycolate oxidase [Lycopersicon esculentum]	1	1	1	MSU:384(18A9)	18	A	9	0	N	U
6538	40246	210O7T7			N37820		1	1	1	MSU:384(18A10)	18	A	10	0	N	U
6539	40247	196C5M4			H76159	heat shock protein HSP81-1 [Arabidopsis thaliana]	1	1	1	MSU:384(18A11)	18	A	11	0	N	U
6540	40248	196G17RTM			H76478	(AL021890) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(18A12)	18	A	12	0	N	U
6541	40249	201B12T7			AA597544	(AC007195) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(18A13)	18	A	13	0	N	U
6542	40250	204P15T7			AA597660		1	1	1	MSU:384(18A14)	18	A	14	0	N	U
6543	40251	205J6XP			AA605568	(AL021749) copper-binding protein-like [Arabidopsis thaliana]	1	1	1	MSU:384(18A15)	18	A	15	0	N	U
6544	40252	213I10T7			N37473		1	1	1	MSU:384(18A16)	18	A	16	0	N	U
6545	40253	215G4T7			N38005	tumor-related protein [Nicotiana tabacum]	1	1	1	MSU:384(18A17)	18	A	17	0	N	U
6546	40254	217B18T7			N38421	(AL035680) putative protein [Arabidopsis thaliana]	1	1	1	MSU:384(18A18)	18	A	18	0	N	U
6547	40255	225F4T7			N65039		1	1	1	MSU:384(18A19)	18	A	19	0	N	U
6548	40256	241G11T7			N97295		1	1	1	MSU:384(18A20)	18	A	20	0	N	U
6549	40257	241M18T7			N96903	No definition line found [Arabidopsis thaliana]	1	1	1	MSU:384(18A21)	18	A	21	0	N	U
6550	40258	247F1T7			AA597890	drought-induced protein Di19 - Arabidopsis thaliana	1	1	1	MSU:384(18A22)	18	A	22	0	N	U
6551	40259	219D15T7			N38515	MTN3 homolog [Arabidopsis thaliana]	1	1	1	MSU:384(18A23)	18	A	23	0	N	U
6552	40260	220G12T7			AA712969	(AC003974) 26S proteasome regulatory subunit [Arabidopsis thaliana]	1	1	1	MSU:384(18A24)	18	A	24	0	N	U
6553	40261	228D3T7			N65132	(Z99129) dJ425C14.2 (Placental protein DIFF33 LIKE) [Homo sapiens]	1	1	1	MSU:384(18B1)	18	B	1	0	N	U
6554	40262	242M11T7			N97012		1	1	1	MSU:384(18B2)	18	B	2	0	N	U
6555	40263	244D17T7			AA713172	(AC007591) ESTs gb|H37032, gb|R6425, gb|Z34651, gb|N37268, gb|AA713172 and gb|Z34241 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(18B3)	18	B	3	0	N	U
6556	40264	248J11T7			AA597957	(AC002334) 3-ketoacyl-CoA thiolase [Arabidopsis thaliana]	1	1	1	MSU:384(18B4)	18	B	4	0	N	U
6557	40265	221E14T7			N38231	(AF130441) UVB-resistance protein UVR8 [Arabidopsis thaliana]	1	1	1	MSU:384(18B5)	18	B	5	0	N	U
6558	40266	221K22T7			N38241		1	1	1	MSU:384(18B6)	18	B	6	0	N	U
6559	40267	230O17T7			N65740		1	1	1	MSU:384(18B7)	18	B	7	0	N	U
6560	40268	244O22T7			AA598060		1	1	1	MSU:384(18B8)	18	B	8	0	N	U
6561	40269	245H16T7			N97142	(X97829) product similar to ccr protein, Citrus paradisi; PIR: S52663 [Arabidopsis thaliana]	1	1	1	MSU:384(18B9)	18	B	9	0	N	U
6562	40270	249H11T7			AA597997	(AL031394) putative potassium transporter AtKT5p (AtKT5) [Arabidopsis thaliana]	1	1	1	MSU:384(18B10)	18	B	10	0	N	U
6563	40271	222J18T7			N38302		1	1	1	MSU:384(18B11)	18	B	11	0	N	U
6564	40272	223C2T7			N65227	(AB012044) plasma membrane aquaporin (PAQ1) [Raphanus sativus]	1	1	1	MSU:384(18B12)	18	B	12	0	N	U
6565	40273	240E21T7			N65855	(AJ223803) 2-oxoglutarate dehydrogenase E2 subunit [Arabidopsis thaliana]	1	1	1	MSU:384(18B13)	18	B	13	0	N	U
6566	40274	246C11T7			N97188	No definition line found [Arabidopsis thaliana]	1	1	1	MSU:384(18B14)	18	B	14	0	N	U
6567	40275	246H2T7			AA713224		1	1	1	MSU:384(18B15)	18	B	15	0	N	U
6568	40276	250G12T7			AA598050		1	1	1	MSU:384(18B16)	18	B	16	0	N	U
6569	40277	271F9T7			AA651533	putative enzyme [Escherichia coli]	1	1	1	MSU:384(18B17)	18	B	17	0	N	U
6570	40278	279C12T7			AA598160		1	1	1	MSU:384(18B18)	18	B	18	0	N	U
6571	40279	E4E5T7			AA042218		1	1	1	MSU:384(18B19)	18	B	19	0	N	U
6572	40280	F1A1T7			N96367	farnesyl diphosphate synthase precursor [Arabidopsis thaliana]	1	1	1	MSU:384(18B20)	18	B	20	0	N	U
6573	40281	F1E12T7			N96416		1	1	1	MSU:384(18B21)	18	B	21	0	N	U
6574	40282	G2F11T7			N96679		1	1	1	MSU:384(18B22)	18	B	22	0	N	U
6575	40283	284G7T7			AA650810	Identical to 1-aminocyclopropane-1-carboxylate oxidase (ACC oxidase) gb|X66719 (EAT1).  ESTs gb|T43073, gb|T5714, gb|R90435, gb|R44023, gb|AA597926, gb|AI099676, gb|AA650810 and gb|29725 come from this gene. [Arabidopsis thaliana]	1	1	1	MSU:384(18B23)	18	B	23	0	N	U
6576	40284	288C3T7			AA650849	(Z97348) predicted using hexExon; MAL3P1.12 (PFC0150w), Human hypothetical protein KIAA0249-related protein len: 1160 aa; Similarity to 2 human and an yeast hypothetical gene. Human hypothetical protein KIAA0249 (SW:Y249_HUMA...	1	1	1	MSU:384(18B24)	18	B	24	0	N	U
6577	40285	E6C4T7			AA042311		1	1	1	MSU:384(18C1)	18	C	1	0	N	U
6578	40286	F2E5T7			N96499	(AC007017) unknown protein [Arabidopsis thaliana]	1	1	1	MSU:384(18C2)	18	C	2	0	N	U
6579	40287	F3A10T7			N95892		1	1	1	MSU:384(18C3)	18	C	3	0	N	U
6580	40288	G4A11T7			N96240		1	1	1	MSU:384(18C4)	18	C	4	0	N	U
6581	40289	292B11T7			AA395795	(AC007576) initiation factor 5A-4 [Arabidopsis thaliana]	1	1	1	MSU:384(18C5)	18	C	5	0	N	U
6582	40290	301H19T7			AA395877		1	1	1	MSU:384(18C6)	18	C	6	0	N	U
6583	40291	E7F9T7			AA042648		1	1	1	MSU:384(18C7)	18	C	7	0	N	U
6584	40292	F4D7T7			N96468		1	1	1	MSU:384(18C8)	18	C	8	0	N	U
6585	40293	F5C11T7			N96545		1	1	1	MSU:384(18C9)	18	C	9	0	N	U
6586	40294	G5F2T7			N96827		1	1	1	MSU:384(18C10)	18	C	10	0	N	U
6587	40295	307E6T7			AA394394		1	1	1	MSU:384(18C11)	18	C	11	0	N	U
6588	40296	313B9T7			AA394870	phosphate/triose-phosphate translocator precursor [Arabidopsis thaliana]	1	1	1	MSU:384(18C12)	18	C	12	0	N	U
6589	40297	E10G3T7			AA040997		1	1	1	MSU:384(18C13)	18	C	13	0	N	U
6590	40298	F9C4T7			AA713096		1	1	1	MSU:384(18C14)	18	C	14	0	N	U
6591	40299	F10H3T7			N96615		1	1	1	MSU:384(18C15)	18	C	15	0	N	U
6592	40300	G7C5T7			N96259		1	1	1	MSU:384(18C16)	18	C	16	0	N	U
6593	40301	G8H6T7			N96781	(AC000104) F19P19.26 [Arabidopsis thaliana]	1	1	1	MSU:384(18C17)	18	C	17	0	N	U
6594	40302	G9F7T7			N95847		1	1	1	MSU:384(18C18)	18	C	18	0	N	U
6595	40303	H4B8T7			W43713	(AC005287) very similar to mouse Dhm1 and Dhm2 [Arabidopsis thaliana]	1	1	1	MSU:384(18C19)	18	C	19	0	N	U
6596	40304	K3A5RP			AA728435	(AC006220) putative glycine-rich protein [Arabidopsis thaliana]	1	1	1	MSU:384(18C20)	18	C	20	0	N	U
6597	40305	K3E6TP			AA728746		1	1	1	MSU:384(18C21)	18	C	21	0	N	U
6598	40306	154F16T7			T76521	lcl|prt_seq No definition line found [Arabidopsis thaliana]	1	1	1	MSU:384(18C22)	18	C	22	0	N	U
6599	40307	G11A8T7			W43381	(AC007576) Similar to  mitochondrial carrier proteins [Arabidopsis thaliana]	1	1	1	MSU:384(18C23)	18	C	23	0	N	U
6600	40308	G11C9T7			W43186		1	1	1	MSU:384(18C24)	18	C	24	0	N	U
6601	40309	H6B10T7			W43814		1	1	1	MSU:384(18D1)	18	D	1	0	N	U
6602	40310	K6C10TP			AA728726		1	1	1	MSU:384(18D2)	18	D	2	0	N	U
6603	40311	E6F3T7			AA042344	acyl-CoA oxidase [Arabidopsis thaliana]	1	1	1	MSU:384(18D3)	18	D	3	0	N	U
6604	40312	119P17T7		protein kinase ARSK1	T43911	(AC005970) putative protein kinase [Arabidopsis thaliana]	1	1	1	MSU:384(18D4)	18	D	4	0	N	U
6605	40313	G12D7T7			W43488		1	1	1	MSU:384(18D5)	18	D	5	0	N	U
6606	40314	G12G2T7			W43512		1	1	1	MSU:384(18D6)	18	D	6	0	N	U
6607	40315	H8E12T7			AA042387	(AJ007630) oxygenase [Nicotiana tabacum]	1	1	1	MSU:384(18D7)	18	D	7	0	N	U
6608	40316		P1184				1	1	1	MSU:384(18D8)	18	D	8	0	N	U
6609	40317		PATFT				1	1	1	MSU:384(18D9)	18	D	9	0	N	U
6610	40318	119K6T7		ACYL CARRIER PROTEIN, MITOCHONDRIAL	T43405	ACYL CARRIER PROTEIN, MITOCHONDRIAL PRECURSOR (ACP) (NADH-UBIQUINONE OXIDOREDUCTASE 9.6 KD SUBUNIT) (MTACP-1)	1	1	1	MSU:384(18D10)	18	D	10	0	N	U
6611	40319	H2C9T7			AA713342		1	1	1	MSU:384(18D11)	18	D	11	0	N	U
6612	40320	H3A1T7			W43631		1	1	1	MSU:384(18D12)	18	D	12	0	N	U
6613	40321	K2B3T7			AA728456	similar to lipid transfer protein [Brassica rapa]	1	1	1	MSU:384(18D13)	18	D	13	0	N	U
6614	40322	E1H1T7			AA041118	(Y12641) superoxide dismutase [Arabidopsis thaliana]	1	1	1	MSU:384(18D14)	18	D	14	0	N	U
6615	40323	H10D1T7			AA042449		1	1	1	MSU:384(18D15)	18	D	15	0	N	U
6616	40324	94J16T7			T20864	hydroperoxide lyase [Arabidopsis thaliana]	1	1	1	MSU:384(18D16)	18	D	16	0	N	U
6617	40325	156B14T7			T88403	(AC006577) Similar to gb|U55861 RNA binding protein nucleolysin (TIAR) from Mus musculus and contains several PF|00076 RNA recognition motif domains.  ESTs gb|T21032 and gb|T44127 come from this gene. [Arabidopsis t...	1	1	1	MSU:384(18D17)	18	D	17	0	N	U
6618	40326	190D10T7			R90593	(AL035440) putative DNA binding protein [Arabidopsis thaliana]	1	1	1	MSU:384(18D18)	18	D	18	0	N	U
6619	40327	157F22T7		peroxidase	T88184	(X98315) peroxidase [Arabidopsis thaliana]	1	1	1	MSU:384(18D19)	18	D	19	0	N	U
6620	40328	145P9T7			T76140	PYROPHOSPHATE-ENERGIZED VACUOLAR MEMBRANE PROTON PUMP (PYROPHOSPHATE-ENERGIZED INORGANIC PYROPHOSPHATASE) (H+-PPASE)	1	1	1	MSU:384(18D20)	18	D	20	0	N	U
6621	40329	149J10T7			T76383	class 2 non-symbiotic hemoglobin [Arabidopsis thaliana]	1	1	1	MSU:384(18D21)	18	D	21	0	N	U
